user,name_product,total_score,pigmentation,longevity,application,hydration
구나꽁,딘토_블러글로이립틴트_유스티티아,5,3,3,3,3
김설렘,딘토_블러글로이립틴트_유스티티아,5,3,3,3,3
달디단밤양갱,딘토_블러글로이립틴트_유스티티아,4,3,2,2,2
루루이,딘토_블러글로이립틴트_유스티티아,5,3,3,3,3
밍둥망둥,딘토_블러글로이립틴트_유스티티아,4,1,3,3,3
보노쩡이,딘토_블러글로이립틴트_유스티티아,5,3,3,3,3
불꽃놀이구경,딘토_블러글로이립틴트_유스티티아,5,3,3,3,3
뷰티홉,딘토_블러글로이립틴트_유스티티아,5,3,2,3,2
솔직리뷰주의,딘토_블러글로이립틴트_유스티티아,5,2,2,2,2
올라이프,딘토_블러글로이립틴트_유스티티아,4,2,2,2,2
올영명예소방관,딘토_블러글로이립틴트_유스티티아,5,3,3,3,3
옴니버뚜,딘토_블러글로이립틴트_유스티티아,4,3,2,3,3
우음,딘토_블러글로이립틴트_유스티티아,5,3,3,3,3
이런거,딘토_블러글로이립틴트_유스티티아,4,3,3,3,3
주여닝닝이닝,딘토_블러글로이립틴트_유스티티아,5,3,3,3,3
핑크클라우드,딘토_블러글로이립틴트_유스티티아,4,2,3,3,3
호이릿,딘토_블러글로이립틴트_유스티티아,5,2,3,3,3
화장잼민,딘토_블러글로이립틴트_유스티티아,5,2,2,3,3
화장잼민,딘토_블러글로이립틴트_유스티티아,5,2,2,3,3
히소니,딘토_블러글로이립틴트_유스티티아,5,3,3,3,2
danha****,딘토_블러글로이립틴트_유스티티아,4,3,3,3,2
ddumany,딘토_블러글로이립틴트_유스티티아,5,3,3,3,3
ghjk****,딘토_블러글로이립틴트_유스티티아,5,3,3,3,3
olle,딘토_블러글로이립틴트_유스티티아,2,2,2,2,2
xunxi,딘토_블러글로이립틴트_유스티티아,5,3,2,3,3
물보라를일으켜,딘토_블러글로이립틴트_코르,4,2,2,2,3
용맹한다람쥐,딘토_블러글로이립틴트_코르,5,3,1,2,3
이야언니,딘토_블러글로이립틴트_코르,5,3,3,3,3
나는야윤주,딘토_블러글로이립틴트_코지타티오,5,2,3,3,2
모모와인절미,딘토_블러글로이립틴트_코지타티오,5,3,2,3,3
박주연ㄴ,딘토_블러글로이립틴트_코지타티오,5,3,3,2,3
배고파몬,딘토_블러글로이립틴트_코지타티오,4,3,2,3,2
백석류ㅡ좋으면쟁임,딘토_블러글로이립틴트_코지타티오,4,2,2,2,2
색조조아,딘토_블러글로이립틴트_코지타티오,5,3,3,3,3
시시ㅎ,딘토_블러글로이립틴트_코지타티오,5,3,3,3,3
왓디쥬세이,딘토_블러글로이립틴트_코지타티오,4,2,2,2,3
이런거,딘토_블러글로이립틴트_코지타티오,4,3,3,3,3
정신나간돌맹이,딘토_블러글로이립틴트_코지타티오,4,2,3,3,2
주로먹는것만사는편,딘토_블러글로이립틴트_코지타티오,3,2,2,2,2
주로먹는것만사는편,딘토_블러글로이립틴트_코지타티오,4,2,2,3,3
쥬히노트,딘토_블러글로이립틴트_코지타티오,5,3,3,3,3
챙이쟁이,딘토_블러글로이립틴트_코지타티오,5,3,3,3,3
챠나,딘토_블러글로이립틴트_코지타티오,3,2,2,3,3
쿠림쿠림아쿠림,딘토_블러글로이립틴트_코지타티오,4,2,1,2,2
히소니,딘토_블러글로이립틴트_코지타티오,5,3,2,3,3
blu****,딘토_블러글로이립틴트_코지타티오,5,3,3,3,3
Mo9,딘토_블러글로이립틴트_코지타티오,5,2,2,3,3
Naryyj,딘토_블러글로이립틴트_코지타티오,5,3,2,3,2
강효원,딘토_블러글로이립틴트_테메트노스케,5,2,2,2,2
김미나리,딘토_블러글로이립틴트_테메트노스케,5,3,3,3,3
땅뿌치,딘토_블러글로이립틴트_테메트노스케,5,3,2,3,2
말랑콩떡빙수,딘토_블러글로이립틴트_테메트노스케,4,3,1,2,3
백석류ㅡ좋으면쟁임,딘토_블러글로이립틴트_테메트노스케,5,3,2,2,2
불꽃놀이구경,딘토_블러글로이립틴트_테메트노스케,5,3,3,3,3
쥴뮤,딘토_블러글로이립틴트_테메트노스케,5,3,3,3,3
쥴뮤,딘토_블러글로이립틴트_테메트노스케,5,3,3,3,3
ghjk****,딘토_블러글로이립틴트_테메트노스케,5,3,3,3,3
gksb2,딘토_블러글로이립틴트_테메트노스케,5,3,2,3,2
teatime,딘토_블러글로이립틴트_테메트노스케,5,3,3,3,3
겸유,딘토_블러글로이립틴트_테오볼렌테,5,2,2,2,2
그르미,딘토_블러글로이립틴트_테오볼렌테,5,3,2,3,3
민트초코펄펄,딘토_블러글로이립틴트_테오볼렌테,5,3,3,3,3
유로즈,딘토_블러글로이립틴트_테오볼렌테,5,2,3,2,3
유로즈,딘토_블러글로이립틴트_테오볼렌테,5,3,2,3,2
호불호확실한살암,딘토_블러글로이립틴트_테오볼렌테,5,3,3,3,3
겨울브라이트21호,딘토_블러글로이립틴트_팍스,5,3,2,3,3
듀큰듀큰,딘토_블러글로이립틴트_팍스,5,3,2,2,3
듀큰듀큰,딘토_블러글로이립틴트_팍스,5,3,2,2,2
민트초코펄펄,딘토_블러글로이립틴트_팍스,5,1,2,2,2
우음,딘토_블러글로이립틴트_팍스,5,3,3,3,3
깔투,딘토_블러글로이립틴트_팍스로마나,5,2,1,3,3
쥬히노트,딘토_블러글로이립틴트_팍스로마나,5,3,2,3,3
맛있어,딘토_블러글로이립틴트_피데스,5,3,3,3,3
이쥬0,딘토_블러글로이립틴트_피데스,4,2,1,3,3
주여닝닝이닝,딘토_블러글로이립틴트_피데스,5,3,3,3,3
Agagaga,딘토_블러글로이립틴트_피데스,5,3,3,3,2
31913,딘토_블러글로이립틴트_피덴티아,4,3,3,2,2
강나연,딘토_블러글로이립틴트_피덴티아,4,3,3,3,2
리태콩,딘토_블러글로이립틴트_피덴티아,4,2,2,2,2
슈카엘,딘토_블러글로이립틴트_피덴티아,5,3,2,3,3
여쿨템못참음,딘토_블러글로이립틴트_피덴티아,4,2,3,2,3
오리누,딘토_블러글로이립틴트_피덴티아,5,3,2,3,3
올리브백만,딘토_블러글로이립틴트_피덴티아,5,2,2,2,2
유로즈,딘토_블러글로이립틴트_피덴티아,5,3,2,2,3
이다은이다,딘토_블러글로이립틴트_피덴티아,4,3,2,3,3
푸린스,딘토_블러글로이립틴트_피덴티아,5,3,2,3,3
haein****,딘토_블러글로이립틴트_피덴티아,5,3,3,3,3
mingseoo,딘토_블러글로이립틴트_피덴티아,5,3,3,3,3
냠냠감쟈,딘토_블러글로이립틴트_피아트룩스,5,3,3,3,3
아따맘마쓰,딘토_블러글로이립틴트_피아트룩스,5,1,2,3,2
쿠림쿠림아쿠림,딘토_블러글로이립틴트_피아트룩스,4,2,1,2,2
yyyyyj,딘토_블러글로이립틴트_피아트룩스,5,3,3,3,3
근당당,라카_본딩글로우립스틱_뎁스,3,2,2,2,2
근당당,라카_본딩글로우립스틱_뎁스,3,2,2,2,2
냥냥펀치눈꽃마녀,라카_본딩글로우립스틱_뎁스,5,3,2,3,3
땅뿌치,라카_본딩글로우립스틱_뎁스,5,3,2,3,3
땅뿌치,라카_본딩글로우립스틱_뎁스,4,2,2,3,3
ㄹ0,라카_본딩글로우립스틱_뎁스,5,2,3,3,3
먜옹,라카_본딩글로우립스틱_뎁스,5,3,2,3,2
밤호구마,라카_본딩글로우립스틱_뎁스,5,3,2,3,3
뽀삐여친,라카_본딩글로우립스틱_뎁스,5,2,2,3,2
뿡뿡다람쥐,라카_본딩글로우립스틱_뎁스,5,2,2,2,3
서민주제에올리브영감,라카_본딩글로우립스틱_뎁스,5,3,1,3,3
서민주제에올리브영감,라카_본딩글로우립스틱_뎁스,5,3,1,3,3
안조교,라카_본딩글로우립스틱_뎁스,5,2,3,3,3
앵간이,라카_본딩글로우립스틱_뎁스,4,2,2,2,2
앵간이,라카_본딩글로우립스틱_뎁스,4,2,2,3,3
에플,라카_본딩글로우립스틱_뎁스,5,3,2,3,3
윰냠뇸,라카_본딩글로우립스틱_뎁스,3,1,1,1,2
윰냠뇸,라카_본딩글로우립스틱_뎁스,3,2,1,2,2
진화,라카_본딩글로우립스틱_뎁스,4,2,1,3,3
진화,라카_본딩글로우립스틱_뎁스,4,2,1,3,3
혁북이,라카_본딩글로우립스틱_뎁스,5,3,3,3,2
jhb07****,라카_본딩글로우립스틱_뎁스,5,3,2,3,3
kja****,라카_본딩글로우립스틱_뎁스,3,2,2,2,3
lifeon****,라카_본딩글로우립스틱_뎁스,5,3,3,3,3
seulgi****,라카_본딩글로우립스틱_뎁스,5,2,2,2,2
Suvannaa,라카_본딩글로우립스틱_뎁스,5,3,3,3,3
yoonhe,라카_본딩글로우립스틱_뎁스,4,2,2,2,2
yoonhe,라카_본딩글로우립스틱_뎁스,5,2,1,2,3
Zacykly,라카_본딩글로우립스틱_뎁스,5,3,2,3,3
zlzl쭝,라카_본딩글로우립스틱_뎁스,5,3,3,3,3
고니고니곤곤,라카_본딩글로우립스틱_리리,3,3,1,3,3
다당다링,라카_본딩글로우립스틱_리리,5,3,2,3,3
두툼한씨앗,라카_본딩글로우립스틱_리리,5,3,3,3,3
또모또모,라카_본딩글로우립스틱_리리,3,2,2,1,1
뚜뚜경22,라카_본딩글로우립스틱_리리,4,2,2,2,2
반박불가봄브,라카_본딩글로우립스틱_리리,5,3,3,3,3
반박불가봄브,라카_본딩글로우립스틱_리리,5,3,3,3,3
방구석올챙이,라카_본딩글로우립스틱_리리,4,3,2,3,3
뽕똘갱이,라카_본딩글로우립스틱_리리,5,3,3,3,3
샬녜리잉,라카_본딩글로우립스틱_리리,5,3,3,3,3
지누아아아,라카_본딩글로우립스틱_리리,3,2,2,2,2
지누아아아,라카_본딩글로우립스틱_리리,3,2,1,1,3
콩콩콩1234,라카_본딩글로우립스틱_리리,5,3,3,3,3
홍정희,라카_본딩글로우립스틱_리리,5,3,2,3,3
히히혀,라카_본딩글로우립스틱_리리,4,3,2,3,3
Chloeya,라카_본딩글로우립스틱_리리,5,3,2,2,2
Chloeya,라카_본딩글로우립스틱_리리,5,3,2,2,2
Chloeya,라카_본딩글로우립스틱_리리,5,3,2,3,3
Chloeya,라카_본딩글로우립스틱_리리,5,2,2,3,3
gacktman****,라카_본딩글로우립스틱_리리,5,3,3,3,3
jeongmin****,라카_본딩글로우립스틱_리리,5,2,2,2,2
lifeon****,라카_본딩글로우립스틱_리리,5,3,3,3,3
Livie,라카_본딩글로우립스틱_리리,4,2,2,2,2
lying****,라카_본딩글로우립스틱_리리,5,3,3,3,3
purecl****,라카_본딩글로우립스틱_리리,5,2,2,3,3
skatn****,라카_본딩글로우립스틱_리리,4,3,1,3,3
smllos****,라카_본딩글로우립스틱_리리,5,2,2,2,2
yeeun****,라카_본딩글로우립스틱_리리,5,3,3,3,3
yjh****,라카_본딩글로우립스틱_리리,5,3,2,3,3
yswdy****,라카_본딩글로우립스틱_리리,5,3,3,3,3
단삥,라카_본딩글로우립스틱_마크,5,3,3,3,3
돈업어숑,라카_본딩글로우립스틱_마크,5,3,1,3,3
로피로피,라카_본딩글로우립스틱_마크,5,3,2,3,3
먕ㄱ,라카_본딩글로우립스틱_마크,5,3,3,3,3
민뇨미,라카_본딩글로우립스틱_마크,5,3,3,3,3
비빔면먹고싶다,라카_본딩글로우립스틱_마크,5,3,3,3,3
섹시큐트걸,라카_본딩글로우립스틱_마크,5,3,3,3,2
옏d,라카_본딩글로우립스틱_마크,5,3,3,3,3
옏d,라카_본딩글로우립스틱_마크,5,3,3,3,3
쥬냥이다,라카_본딩글로우립스틱_마크,5,2,2,2,2
채연0,라카_본딩글로우립스틱_마크,5,3,2,3,2
코스메틱중독자,라카_본딩글로우립스틱_마크,3,1,1,2,2
토블론,라카_본딩글로우립스틱_마크,5,3,2,3,3
Dieiwb,라카_본딩글로우립스틱_마크,5,2,2,2,2
Dieiwb,라카_본딩글로우립스틱_마크,5,3,2,2,2
dklee****,라카_본딩글로우립스틱_마크,4,3,2,1,2
jichu,라카_본딩글로우립스틱_마크,5,3,3,3,3
jihn,라카_본딩글로우립스틱_마크,5,3,2,3,3
jihn,라카_본딩글로우립스틱_마크,5,3,2,3,3
k202303120****,라카_본딩글로우립스틱_마크,5,3,2,3,3
kittyya****,라카_본딩글로우립스틱_마크,5,3,3,3,3
Livie,라카_본딩글로우립스틱_마크,4,2,2,2,2
lvt,라카_본딩글로우립스틱_마크,4,3,2,2,3
mamelll,라카_본딩글로우립스틱_마크,5,2,2,2,2
mamelll,라카_본딩글로우립스틱_마크,5,2,2,2,2
Miyami,라카_본딩글로우립스틱_마크,5,3,2,3,2
silver0000,라카_본딩글로우립스틱_마크,5,3,1,3,3
skdud****,라카_본딩글로우립스틱_마크,5,2,2,2,2
sunghyun****,라카_본딩글로우립스틱_마크,5,3,2,3,2
yeong****,라카_본딩글로우립스틱_마크,5,2,2,3,3
구의정모,라카_본딩글로우립스틱_멀드,5,3,2,2,2
돌돌이눈나,라카_본딩글로우립스틱_멀드,4,3,2,3,2
돌돌이눈나,라카_본딩글로우립스틱_멀드,4,3,2,1,2
물먹는가오나시,라카_본딩글로우립스틱_멀드,5,3,1,3,2
물먹는가오나시,라카_본딩글로우립스틱_멀드,5,3,1,3,2
샐리젤리,라카_본딩글로우립스틱_멀드,5,3,3,3,3
샐리젤리,라카_본딩글로우립스틱_멀드,5,3,3,3,3
쏭생님,라카_본딩글로우립스틱_멀드,5,3,2,3,3
쏭생님,라카_본딩글로우립스틱_멀드,5,3,3,3,3
지야95,라카_본딩글로우립스틱_멀드,4,3,2,2,3
쪼동잉,라카_본딩글로우립스틱_멀드,5,2,2,2,2
탕진해,라카_본딩글로우립스틱_멀드,5,3,1,3,3
탕진해,라카_본딩글로우립스틱_멀드,5,3,3,3,3
arin****,라카_본딩글로우립스틱_멀드,4,3,2,3,2
Dieiwb,라카_본딩글로우립스틱_멀드,5,2,2,2,2
ecoy****,라카_본딩글로우립스틱_멀드,5,3,2,3,3
janghyej****,라카_본딩글로우립스틱_멀드,5,2,2,2,2
lifeon****,라카_본딩글로우립스틱_멀드,5,3,3,3,3
lifeon****,라카_본딩글로우립스틱_멀드,5,3,3,3,3
liuhuan****,라카_본딩글로우립스틱_멀드,5,3,2,3,2
lunacho****,라카_본딩글로우립스틱_멀드,5,3,3,3,3
lunacho****,라카_본딩글로우립스틱_멀드,5,3,3,3,3
lunacho****,라카_본딩글로우립스틱_멀드,5,3,3,3,3
lunacho****,라카_본딩글로우립스틱_멀드,5,3,3,3,3
NH늘이,라카_본딩글로우립스틱_멀드,5,3,2,2,2
NH늘이,라카_본딩글로우립스틱_멀드,4,3,2,3,2
todde****,라카_본딩글로우립스틱_멀드,5,2,2,2,2
wjsgus****,라카_본딩글로우립스틱_멀드,4,3,2,2,2
yh****,라카_본딩글로우립스틱_멀드,5,3,2,3,3
your****,라카_본딩글로우립스틱_멀드,3,2,2,2,2
객갱갱,라카_본딩글로우립스틱_미로,4,2,2,2,2
냥냥펀치눈꽃마녀,라카_본딩글로우립스틱_미로,5,3,2,3,3
누누씨임,라카_본딩글로우립스틱_미로,5,3,2,3,2
누누씨임,라카_본딩글로우립스틱_미로,5,3,2,3,2
다롱용,라카_본딩글로우립스틱_미로,5,3,1,3,3
다롱용,라카_본딩글로우립스틱_미로,3,3,1,3,2
동글머리,라카_본딩글로우립스틱_미로,5,3,2,3,3
땅뿌치,라카_본딩글로우립스틱_미로,5,2,2,3,3
땅뿌치,라카_본딩글로우립스틱_미로,5,3,2,3,3
소금빵이조아,라카_본딩글로우립스틱_미로,5,3,2,3,3
요요224,라카_본딩글로우립스틱_미로,5,3,3,3,3
우잉엉,라카_본딩글로우립스틱_미로,4,3,1,3,2
이걸샀지뚜두뚜두,라카_본딩글로우립스틱_미로,5,3,3,3,3
이러지마제발,라카_본딩글로우립스틱_미로,5,3,3,3,3
파란하늘새,라카_본딩글로우립스틱_미로,5,3,2,3,3
피부뒤집,라카_본딩글로우립스틱_미로,5,3,3,3,3
히비히비,라카_본딩글로우립스틱_미로,5,3,3,3,3
cheese****,라카_본딩글로우립스틱_미로,5,3,2,3,3
hongj****,라카_본딩글로우립스틱_미로,5,2,2,2,2
kimhan****,라카_본딩글로우립스틱_미로,5,2,2,2,2
miniminymoe,라카_본딩글로우립스틱_미로,5,3,2,3,3
park2****,라카_본딩글로우립스틱_미로,5,3,2,2,3
seulgi****,라카_본딩글로우립스틱_미로,5,2,2,2,2
silver0000,라카_본딩글로우립스틱_미로,5,3,1,3,3
sy113****,라카_본딩글로우립스틱_미로,3,2,1,2,1
tbv****,라카_본딩글로우립스틱_미로,4,2,1,3,2
xhrl2011,라카_본딩글로우립스틱_미로,5,3,2,3,3
ye****,라카_본딩글로우립스틱_미로,4,2,1,3,2
yunhui****,라카_본딩글로우립스틱_미로,5,3,2,3,2
zelda,라카_본딩글로우립스틱_미로,5,3,3,3,3
곤져스,라카_본딩글로우립스틱_포쉬,5,2,2,3,3
김미또,라카_본딩글로우립스틱_포쉬,5,3,3,3,3
도,라카_본딩글로우립스틱_포쉬,5,3,3,3,3
도,라카_본딩글로우립스틱_포쉬,5,3,3,3,3
디봉,라카_본딩글로우립스틱_포쉬,5,3,3,3,3
또또00,라카_본딩글로우립스틱_포쉬,5,2,2,2,2
라쪼,라카_본딩글로우립스틱_포쉬,5,3,1,3,3
립처돌이,라카_본딩글로우립스틱_포쉬,5,3,2,3,3
메메메,라카_본딩글로우립스틱_포쉬,5,3,2,3,3
메메메,라카_본딩글로우립스틱_포쉬,5,3,2,3,3
몽밍묭,라카_본딩글로우립스틱_포쉬,5,3,2,3,3
몽밍묭,라카_본딩글로우립스틱_포쉬,5,3,2,3,2
박효진,라카_본딩글로우립스틱_포쉬,5,2,2,2,2
아드리아해,라카_본딩글로우립스틱_포쉬,5,3,2,3,3
찌짱,라카_본딩글로우립스틱_포쉬,5,3,3,3,3
하늘나리,라카_본딩글로우립스틱_포쉬,5,3,2,3,3
히치,라카_본딩글로우립스틱_포쉬,5,3,2,3,3
히치,라카_본딩글로우립스틱_포쉬,5,3,2,3,3
als****,라카_본딩글로우립스틱_포쉬,5,2,2,2,2
ansgks****,라카_본딩글로우립스틱_포쉬,5,3,2,3,3
dlwlal****,라카_본딩글로우립스틱_포쉬,5,3,3,3,3
lifeon****,라카_본딩글로우립스틱_포쉬,5,3,3,3,3
lifeon****,라카_본딩글로우립스틱_포쉬,5,3,3,3,3
lunacho****,라카_본딩글로우립스틱_포쉬,5,3,3,3,3
lunacho****,라카_본딩글로우립스틱_포쉬,5,3,3,3,3
Sbcie124,라카_본딩글로우립스틱_포쉬,5,3,2,3,3
seulgi****,라카_본딩글로우립스틱_포쉬,5,2,2,2,2
sunhap****,라카_본딩글로우립스틱_포쉬,5,3,2,3,2
sunhap****,라카_본딩글로우립스틱_포쉬,5,3,2,3,3
zuhe28,라카_본딩글로우립스틱_포쉬,5,3,2,3,3
곰곰밈,라카_젤링누드글로스_복숭아링,5,2,1,2,1
냥냥펀치눈꽃마녀,라카_젤링누드글로스_복숭아링,4,2,3,3,3
또리뽀오,라카_젤링누드글로스_복숭아링,5,3,2,3,3
마제소바,라카_젤링누드글로스_복숭아링,5,3,3,3,3
멋쟁이솜사탕,라카_젤링누드글로스_복숭아링,5,3,2,2,2
아기쟈기토끼,라카_젤링누드글로스_복숭아링,5,3,2,3,3
앵앵앵,라카_젤링누드글로스_복숭아링,5,3,2,3,3
예됴리,라카_젤링누드글로스_복숭아링,5,3,2,3,3
올영ㅇ조아,라카_젤링누드글로스_복숭아링,5,3,1,2,3
올영참새00,라카_젤링누드글로스_복숭아링,5,3,3,3,3
원슈,라카_젤링누드글로스_복숭아링,5,3,2,2,2
유나링캔디,라카_젤링누드글로스_복숭아링,5,3,2,3,3
율짱임,라카_젤링누드글로스_복숭아링,5,3,3,3,3
율짱임,라카_젤링누드글로스_복숭아링,5,3,3,3,3
이거맞아,라카_젤링누드글로스_복숭아링,4,2,3,2,2
지니몽구,라카_젤링누드글로스_복숭아링,5,3,3,3,3
짐ㅁ인,라카_젤링누드글로스_복숭아링,5,3,3,3,3
핫걸올챙이,라카_젤링누드글로스_복숭아링,5,3,3,3,3
핫걸올챙이,라카_젤링누드글로스_복숭아링,5,3,3,3,3
ddallang,라카_젤링누드글로스_복숭아링,1,1,1,1,2
hwangy****,라카_젤링누드글로스_복숭아링,5,3,3,3,3
Junhx,라카_젤링누드글로스_복숭아링,5,3,3,3,3
ms04****,라카_젤링누드글로스_복숭아링,5,2,2,3,3
ojm****,라카_젤링누드글로스_복숭아링,5,3,3,3,3
snfl****,라카_젤링누드글로스_복숭아링,5,3,3,3,3
