name_product,hydration
데이지크_멜팅캔디밤_로즈밀크티,2.7
데이지크_멜팅캔디밤_리치잼,3.0
데이지크_멜팅캔디밤_리치크림,2.65
데이지크_멜팅캔디밤_복숭아잼,2.5
데이지크_멜팅캔디밤_슈가플럼,2.875
데이지크_멜팅캔디밤_스윗포멜로,2.6
데이지크_멜팅캔디밤_애플시나몬,2.8
데이지크_멜팅캔디밤_애플잼,3.0
데이지크_멜팅캔디밤_젠틀피치,2.85
데이지크_멜팅캔디밤_쥬쥬브잼,3.0
데이지크_멜팅캔디밤_체리피즈,2.7
데이지크_멜팅캔디밤_캐슈넛잼,3.0
데이지크_멜팅캔디밤_캔디소다,2.75
데이지크_멜팅캔디밤_크랜베리잼,3.0
데이지크_멜팅캔디밤_크랜베리휩,2.8
데이지크_무드글로우립스틱_누드펌킨,2.8
데이지크_무드글로우립스틱_로즈힙,2.7
데이지크_무드글로우립스틱_멜로우코랄,2.45
데이지크_무드글로우립스틱_베이비살몬,2.75
데이지크_무드글로우립스틱_체리드롭,2.8
데이지크_무드글로우립스틱_크림샌드,2.9
데이지크_무드글로우립스틱_피치스,2.5
데이지크_무드글로우립스틱_핑크베리,2.65
데이지크_워터블러틴트_라벤더크림,1.6666666666666667
데이지크_워터블러틴트_로지코랄,1.2857142857142858
데이지크_워터블러틴트_리치피치,2.0
데이지크_워터블러틴트_베리베리,1.75
데이지크_워터블러틴트_베리에이드,1.8
데이지크_워터블러틴트_스윗모브,1.6666666666666667
데이지크_워터블러틴트_저스트피치,1.875
데이지크_워터블러틴트_칠링,1.6
데이지크_워터블러틴트_피치듀,2.0
데이지크_워터블러틴트_피치에이드,1.0
데이지크_쥬시듀이틴트_러브코랄,3.0
데이지크_쥬시듀이틴트_멜론샤벳,3.0
데이지크_쥬시듀이틴트_모브무드,3.0
데이지크_쥬시듀이틴트_모브베리,2.7777777777777777
데이지크_쥬시듀이틴트_베리모찌,2.0
데이지크_쥬시듀이틴트_베리슈,2.0
데이지크_쥬시듀이틴트_사쿠라파르페,3.0
데이지크_쥬시듀이틴트_스위티핑크,2.75
데이지크_쥬시듀이틴트_오렌지콕,3.0
데이지크_쥬시듀이틴트_체리소다,2.25
데이지크_쥬시듀이틴트_칠리셔벗,2.5
데이지크_쥬시듀이틴트_코랄피즈,2.4
데이지크_쥬시듀이틴트_파파야밀크,2.3333333333333335
데이지크_쥬시듀이틴트_플럼듀,2.5555555555555554
데이지크_쥬시듀이틴트_피그베리,2.8
데이지크_쥬시듀이틴트_피그플럼,2.0
데이지크_쥬시듀이틴트_피치크러쉬,3.0
데이지크_쥬시듀이틴트_피치푸딩,2.5
데이지크_쥬시듀이틴트_핑크구아바,3.0
데이지크_크림드버터틴트_모브크림,1.894736842105263
데이지크_크림드버터틴트_솔티드버터,1.8076923076923077
데이지크_크림드버터틴트_카라멜브릭,2.4
데이지크_크림드버터틴트_카라멜브릭 ,1.8125
데이지크_크림드버터틴트_코튼플럼,1.9310344827586208
데이지크_푸르티립잼_라즈베리잼,3.0
데이지크_푸르티립잼_무화과잼,3.0
데이지크_푸르티립잼_복숭아잼,3.0
데이지크_푸르티립잼_애플잼,3.0
데이지크_푸르티립잼_쥬쥬브잼,3.0
데이지크_푸르티립잼_크랜베리잼,2.3333333333333335
데이지크_프루티립잼_감귤잼,2.8
데이지크_프루티립잼_딸기잼,2.8666666666666667
데이지크_프루티립잼_라즈베리잼,2.75
데이지크_프루티립잼_리치잼,2.85
