File Name,color,Color Index,Red,Green,Blue,Max Proportion,HEX,Price,formulation,date,saturation,lightness,tone
머지_블러핏틴트_낯선.png,,1,180,122,93,49.55%,#b47a5d,"9,900",매트,137,48,54,dull
무지개맨션_오브제리퀴드_시퀀스.png,,1,184,101,96,99.80%,#b86560,"18,000",매트,131,48,55,soft
무지개맨션_오브제워터_포쉬.png,,1,217,113,146,100.00%,#d97192,"18,000",글로시,82,48,65,soft
뮤드_글라세립틴트_오운핑크.png,,1,211,112,110,88.73%,#d3706e,"17,000",글로시,121,48,63,soft
바닐라코_쉬어벨벳베일틴트_발레리나.png,,1,212,116,110,98.84%,#d4746e,"16,000",매트,61,48,63,soft
베네피트_플러시틴트_필로우플레이.png,,1,225,118,127,90.13%,#e1767f,"38,000",글로시,49,48,67,soft
삐아_라스트벨벳틴트_썸머로즈.png,,1,212,111,121,98.98%,#d46f79,"11,000",매트,114,48,63,soft
삐아_라스트벨벳틴트_진지보스.png,,1,185,101,97,100.00%,#b96561,"11,000",매트,114,48,55,soft
삐아_레디투웨어워터립스틱_웻플럼.png,,1,147,77,95,100.00%,#934d5f,"14,000",글로시,55,48,44,dull
에뛰드_글로우픽싱틴트_리치베이지.png,,1,193,116,101,70.37%,#c17465,"14,000",글로시,95,48,58,soft
에뛰드_글로우픽싱틴트_멜로우핑크.png,,1,220,115,127,100.00%,#dc737f,"14,000",글로시,95,48,66,soft
웨이크메이크_워터블러링픽싱틴트_텐더모브.png,,1,217,117,113,99.97%,#d97571,"16,000",워터블러,74,48,65,soft
케이트_립몬스터수플레매트_미스티머드.png,,1,152,90,79,100.00%,#985a4f,"24,000",매트,16,48,45,dull
코스노리_워터블러리틴트_빈티지모브.png,,1,212,110,124,100.00%,#d46e7c,"14,000",워터블러,47,48,63,soft
클리오_쉬폰무드립_피그밀푀유.png,,1,180,100,94,99.95%,#b4645e,"22,000",매트,124,48,54,dull
토니모리_겟잇틴트 글레이즈밤_라벤더블라썸.png,,1,184,96,157,99.93%,#b8609d,"18,000",글로시,37,48,55,soft
페리페라_오버블러틴트_나는쿨로.png,,1,229,123,120,100.00%,#e57b78,"12,000",매트,17,48,68,soft
페리페라_잉크무드글로이틴트_여기누웜.png,,1,232,141,121,100.00%,#e88d79,"11,000",글로시,145,48,69,soft
페리페라_잉크무드글로이틴트_쿨당대란.png,,1,205,107,123,95.04%,#cd6b7b,"11,000",글로시,145,48,59,soft
페리페라_하트잼글로우립_피치크럼블.png,,1,236,122,158,99.70%,#ec7a9e,"11,000",글로시,46,48,64,soft
하트퍼센트_도트온무드퓨어글로우틴트_피치코랄.png,,1,228,118,119,100.00%,#e47677,"18,000",글로시,119,48,39,dull
